-2.1941135,2.5611727,4.6307151
-2.1442695,2.5575035,4.6601212
-2.0944510,2.5538417,4.6895272
-2.0446550,2.5501847,4.7189332
-1.9948784,2.5465301,4.7483392
-1.9450898,2.5428732,4.7773076
-1.8952614,2.5392103,4.8054586
-1.8454424,2.5355439,4.8336097
-1.7956289,2.5318726,4.8617607
-1.7458172,2.5281952,4.8899118
-1.6960035,2.5245105,4.9180628
-1.6462061,2.5208187,4.9457652
-1.5964355,2.5171199,4.9727158
-1.5466501,2.5134107,4.9996665
-1.4968451,2.5096902,5.0266172
-1.4470154,2.5059579,5.0535678
-1.3971562,2.5022130,5.0805185
-1.3473530,2.4984615,5.1070136
-1.2976508,2.4947083,5.1328016
-1.2479038,2.4909456,5.1585896
-1.1981063,2.4871765,5.1843777
-1.1482529,2.4834040,5.2101657
-1.0983379,2.4796310,5.2359538
-1.0485081,2.4758721,5.2613121
-0.9988542,2.4721354,5.2859757
-0.9491282,2.4684008,5.3106393
-0.8993283,2.4646668,5.3353028
-0.8494524,2.4609318,5.3599664
-0.7994988,2.4571940,5.3846300
-0.7496232,2.4534638,5.4089536
-0.6999957,2.4497528,5.4325684
-0.6502866,2.4460362,5.4561832
-0.6004942,2.4423140,5.4797979
-0.5506168,2.4385858,5.5034127
-0.5006527,2.4348515,5.5270274
-0.4507122,2.4311193,5.5403469
-0.4011123,2.4274130,5.5141567
-0.3514235,2.4237010,5.4879664
-0.3016447,2.4199839,5.4617762
-0.2517751,2.4162620,5.4355859
-0.2018136,2.4125359,5.4093956
-0.1517721,2.4088072,5.3830956
-0.1021971,2.4051168,5.3520226
-0.0525300,2.4014236,5.3209497
-0.0027703,2.3977277,5.2898768
0.0470825,2.3940293,5.2588038
0.0970288,2.3903287,5.2277309
0.1470692,2.3866260,5.1966579
0.1967552,2.3829546,5.1653882
0.2463976,2.3792915,5.1340585
0.2961328,2.3756266,5.1027289
0.3459610,2.3719600,5.0713993
0.3958824,2.3682917,5.0400697
0.4458971,2.3646215,5.0087400
0.4957485,2.3609684,4.9772589
0.5453616,2.3573375,4.9455829
0.5950663,2.3537043,4.9139068
0.6448629,2.3500683,4.8822308
0.6947515,2.3464291,4.8505548
0.7447321,2.3427863,4.8188788
0.7947856,2.3391409,4.7871874
0.8443624,2.3355323,4.7550455
0.8940295,2.3319185,4.7229036
0.9437871,2.3282985,4.6907617
0.9936353,2.3246714,4.6586198
1.0435743,2.3210362,4.6264779
1.0936042,2.3173921,4.5943360
1.1433988,2.3137618,4.5618522
1.1930188,2.3101396,4.5290915
1.2427281,2.3065043,4.4963308
1.2925270,2.3028539,4.4635701
1.3424158,2.2991866,4.4308095
1.3923947,2.2955004,4.3980488
1.4424640,2.2917934,4.3652881
1.4920266,2.2881078,4.3319854
1.5416749,2.2843965,4.2986800
1.5914120,2.2806554,4.2653745
1.6412382,2.2768809,4.2320690
1.6911537,2.2730692,4.1987636
1.7411588,2.2692165,4.1654581
1.7910333,2.2653364,4.1319791
1.8406012,2.2614385,4.0981887
1.8902570,2.2574864,4.0643983
1.9400010,2.2534740,4.0306080
1.9898333,2.2493951,3.9968176
2.0397542,2.2452437,3.9630272
2.0897639,2.2410137,3.9292368
2.1394566,2.2367342,3.8952432
2.1890063,2.2323838,3.8611346
2.2386415,2.2279343,3.8270259
2.2883614,2.2233769,3.7929173
2.3381652,2.2187027,3.7588087
2.3880522,2.2139030,3.7247000
2.4380216,2.2089691,3.6905914
2.4875259,2.2039482,3.6564536
2.5370006,2.1987902,3.6223100
2.5865559,2.1934756,3.5881664
2.6361924,2.1879956,3.5540228
2.6859108,2.1823415,3.5198792
2.7357117,2.1765047,3.4857355
2.7855959,2.1704766,3.4515919
2.8350805,2.1643078,3.4176502
2.8845879,2.1579306,3.3837221
2.9341215,2.1513240,3.3497939
2.9836521,2.1444710,3.3158658
3.0331510,2.1373546,3.2819377
3.0825890,2.1299578,3.2480096
3.1319373,2.1222637,3.2140815
3.1816435,2.1141763,3.1800754
3.2312106,2.1057508,3.1460669
3.2805902,2.0969746,3.1120583
3.3297491,2.0878325,3.0780498
3.3786542,2.0783097,3.0440413
3.4272721,2.0683911,3.0100327
3.4756924,2.0580349,2.9759614
3.5253460,2.0468869,2.9410699
3.5745849,2.0352741,2.9061785
3.6233738,2.0231882,2.8712870
3.6716774,2.0106208,2.8363956
3.7194603,1.9975635,2.8015041
3.7666870,1.9840078,2.7666127
3.8144881,1.9695850,2.7314001
3.8632763,1.9540922,2.6957280
3.9113267,1.9380316,2.6600559
3.9586049,1.9214092,2.6243839
4.0050768,1.9042308,2.5887118
4.0507081,1.8865026,2.5530397
4.0959533,1.8680258,2.5177871
4.1433297,1.8476591,2.4852100
4.1896513,1.8266944,2.4526330
4.2349209,1.8051598,2.4200559
4.2791411,1.7830835,2.3874788
4.3223146,1.7604937,2.3549017
4.3654775,1.7368392,2.3246315
4.4095971,1.7114824,2.2989988
4.4526196,1.6855077,2.2733662
4.4946248,1.6588561,2.2477336
4.5356928,1.6314680,2.2221009
4.5759036,1.6032843,2.1964683
4.6157133,1.5739578,2.1796871
4.6548506,1.5436431,2.1635473
4.6933819,1.5122618,2.1474075
4.7314014,1.4797157,2.1312677
4.7690031,1.4459066,2.1151279
4.8049545,1.4120116,2.0968444
4.8396580,1.3777070,2.0770568
4.8739455,1.3420760,2.0572692
4.9077132,1.3050628,2.0374816
4.9408575,1.2666112,2.0176940
4.9732746,1.2266653,1.9979064
5.0030459,1.1876290,1.9844280
5.0317354,1.1475343,1.9716605
5.0594008,1.1061567,1.9588930
5.0858905,1.0635378,1.9461254
5.1110528,1.0197190,1.9333579
5.1347362,0.9747421,1.9205904
5.1562589,0.9298380,1.9248066
5.1760599,0.8842305,1.9328143
5.1942255,0.8377582,1.9408220
5.2107126,0.7905186,1.9488296
5.2254779,0.7426086,1.9568373
5.2384783,0.6941256,1.9648449
5.2496401,0.6453129,1.9661779
5.2589489,0.5962352,1.9618539
5.2664079,0.5468407,1.9575298
5.2719899,0.4972005,1.9532057
5.2756678,0.4473857,1.9488816
5.2774143,0.3974676,1.9445576
5.2772021,0.3475066,1.9410792
5.2750102,0.2975540,1.9404291
5.2708380,0.2477347,1.9397791
5.2646880,0.1981383,1.9391291
5.2565626,0.1488548,1.9384791
5.2464642,0.0999740,1.9378290
5.2343952,0.0515857,1.9371790
5.2202775,0.0035126,1.9373769
5.2041916,-0.0439049,1.9376436
5.1861758,-0.0905568,1.9379103
5.1662623,-0.1363554,1.9381770
5.1444834,-0.1812126,1.9384436
5.1208713,-0.2250405,1.9387103
5.0952596,-0.2680754,1.9465666
5.0677790,-0.3100697,1.9583688
5.0386182,-0.3507918,1.9701711
5.0078687,-0.3901824,1.9819734
4.9756218,-0.4281823,1.9937757
4.9419691,-0.4647322,2.0055779
4.9066522,-0.5001098,2.0149412
4.8696631,-0.5342779,2.0214751
4.8314762,-0.5668029,2.0280090
4.7921749,-0.5976602,2.0345428
4.7518424,-0.6268250,2.0410767
4.7105619,-0.6542727,2.0476106
4.6680213,-0.6802099,2.0554219
4.6240698,-0.7046993,2.0651767
4.5793788,-0.7273973,2.0749315
4.5340294,-0.7483389,2.0846863
4.4881030,-0.7675589,2.0944411
4.4416809,-0.7850920,2.1041959
4.3944654,-0.8010949,2.1157435
4.3464609,-0.8155956,2.1293199
4.2981372,-0.8285156,2.1428962
4.2495382,-0.8399292,2.1564726
4.2007082,-0.8499107,2.1700489
4.1516913,-0.8585347,2.1836253
4.1023527,-0.8658993,2.2066867
4.0527925,-0.8720534,2.2350472
4.0031195,-0.8770501,2.2634078
3.9533432,-0.8809584,2.2917684
3.9034728,-0.8838474,2.3201290
3.8535178,-0.8857860,2.3484896
3.8037635,-0.8868374,2.3843666
3.7539806,-0.8870647,2.4216058
3.7041121,-0.8865129,2.4588451
3.6541508,-0.8852254,2.4960844
3.6040898,-0.8832455,2.5333236
3.5539333,-0.8806175,2.5706025
3.5045023,-0.8774410,2.6108040
3.4549526,-0.8737102,2.6510054
3.4052758,-0.8694560,2.6912068
3.3554633,-0.8647094,2.7314082
3.3055064,-0.8595014,2.7716097
3.2554913,-0.8538739,2.8118062
3.2064106,-0.8479820,2.8519468
3.1571692,-0.8417293,2.8920873
3.1077603,-0.8351364,2.9322279
3.0581771,-0.8282242,2.9723685
3.0084127,-0.8210132,3.0125090
2.9584641,-0.8135248,3.0526469
2.9096785,-0.8059905,3.0918206
2.8607048,-0.7982245,3.1309944
2.8115393,-0.7902389,3.1701682
2.7621783,-0.7820456,3.2093419
2.7126181,-0.7736565,3.2485157
2.6628551,-0.7650836,3.2876894
2.6139488,-0.7565260,3.3253178
2.5651868,-0.7478731,3.3624486
2.5162275,-0.7390729,3.3995795
2.4670702,-0.7301323,3.4367103
2.4177141,-0.7210581,3.4738412
2.3681586,-0.7118573,3.5109720
2.3188482,-0.7026207,3.5472769
2.2702498,-0.6934447,3.5819034
2.2214633,-0.6841658,3.6165298
2.1724901,-0.6747883,3.6511563
2.1233317,-0.6653165,3.6857828
2.0739896,-0.6557550,3.7204093
2.0244651,-0.6461080,3.7550357
1.9756477,-0.6365541,3.7878147
1.9269977,-0.6269919,3.8198902
1.8781809,-0.6173583,3.8519656
1.8292005,-0.6076559,3.8840410
1.7800592,-0.5978873,3.9161165
1.7307601,-0.5880551,3.9481919
1.6813061,-0.5781620,3.9802673
1.6326987,-0.5684111,4.0101031
1.5839998,-0.5586165,4.0398255
1.5351629,-0.5487705,4.0695479
1.4861918,-0.5388751,4.0992703
1.4370903,-0.5289324,4.1289927
1.3878623,-0.5189448,4.1587152
1.3385394,-0.5089200,4.1883600
1.2899056,-0.4990191,4.2157596
1.2411611,-0.4890815,4.2431592
1.1923103,-0.4791095,4.2705588
1.1433572,-0.4691057,4.2979584
1.0943064,-0.4590725,4.3253580
1.0451618,-0.4490126,4.3527576
0.9959279,-0.4389283,4.3801572
0.9472057,-0.4289445,4.4056580
0.8984072,-0.4189426,4.4311516
0.8495346,-0.4089249,4.4566453
0.8005924,-0.3988940,4.4821389
0.7515852,-0.3888527,4.5076325
0.7025173,-0.3788037,4.5331261
0.6533934,-0.3687497,4.5586198
0.6045217,-0.3587556,4.5827263
0.5556482,-0.3487712,4.6066303
0.5067332,-0.3387904,4.6305343
0.4577812,-0.3288160,4.6544384
0.4087971,-0.3188509,4.6783424
0.3597855,-0.3088981,4.7022464
0.3107510,-0.2989605,4.7261504
0.2617594,-0.2890531,4.7491085
0.2127808,-0.2791721,4.7716577
0.1637937,-0.2693151,4.7942070
0.1148030,-0.2594851,4.8167562
0.0658135,-0.2496852,4.8393054
0.0168301,-0.2399184,4.8618546
-0.0321424,-0.2301877,4.8844038
-0.0811925,-0.2204777,4.9063458
-0.1303112,-0.2107926,4.9277066
-0.1794039,-0.2011532,4.9490674
-0.2284657,-0.1915626,4.9704283
-0.2774916,-0.1820239,4.9917891
-0.3264763,-0.1725403,5.0131500
-0.3754150,-0.1631149,5.0345108
-0.4244647,-0.1537199,5.0554937
-0.4737581,-0.1443326,5.0757763
-0.5229888,-0.1350142,5.0960588
-0.5721515,-0.1257676,5.1163413
-0.6212409,-0.1165961,5.1366238
-0.6702517,-0.1075028,5.1569064
-0.7191785,-0.0984908,5.1771889
-0.7682104,-0.0895278,5.1972122
-0.8177069,-0.0805518,5.2164868
-0.8671002,-0.0716691,5.2357615
-0.9163842,-0.0628825,5.2550361
-0.9655533,-0.0541951,5.2743108
-1.0146018,-0.0456098,5.2935854
-1.0635238,-0.0371296,5.3128601
-1.1126032,-0.0287081,5.3318769
-1.1623151,-0.0202683,5.3502040
-1.2118769,-0.0119469,5.3685312
-1.2612823,-0.0037464,5.3868583
-1.3105254,0.0043308,5.4051854
-1.3595999,0.0122819,5.4235126
-1.4084998,0.0201046,5.4418397
-1.4578245,0.0278912,5.4597952
-1.5077366,0.0356618,5.4772707
-1.5574437,0.0432899,5.4947462
-1.6069387,0.0507737,5.5122217
-1.6562147,0.0581117,5.5296971
-1.7052644,0.0653021,5.5471726
-1.7540809,0.0723432,5.5646481
-1.8040277,0.0794260,5.5816037
-1.8540753,0.0863967,5.5984213
-1.9038513,0.0932002,5.6152389
-1.9533491,0.0998338,5.6320565
-2.0025617,0.1062948,5.6488741
-2.0514824,0.1125803,5.6656917
-2.1008434,0.1187796,5.6722922
-2.1511262,0.1249450,5.6617791
-2.2010949,0.1309241,5.6512660
-2.2507598,0.1367229,5.6407529
-2.3001312,0.1423477,5.6302398
-2.3492191,0.1478045,5.6197267
-2.3983980,0.1531385,5.6058276
-2.4486823,0.1584570,5.5790982
-2.4986967,0.1636115,5.5523688
-2.5484531,0.1686058,5.5256394
-2.5979635,0.1734434,5.4989099
-2.6472398,0.1781281,5.4721805
-2.6966440,0.1826954,5.4450838
-2.7468429,0.1872035,5.4169250
-2.7968309,0.1915585,5.3887662
-2.8466197,0.1957617,5.3606074
-2.8962207,0.1998146,5.3324486
-2.9456454,0.2037184,5.3042898
-2.9953651,0.2075090,5.2753063
-3.0454534,0.2111885,5.2453790
-3.0953941,0.2147176,5.2154517
-3.1451993,0.2180978,5.1855244
-3.1948807,0.2213308,5.1555971
-3.2444503,0.2244183,5.1256698
-3.2943967,0.2273897,5.0941911
-3.3443801,0.2302233,5.0622986
-3.3942851,0.2329136,5.0304060
-3.4441237,0.2354624,4.9985135
-3.4939078,0.2378719,4.9666210
-3.5436885,0.2401458,4.9343740
-3.5936152,0.2422918,4.9005242
-3.6435236,0.2443045,4.8666743
-3.6934261,0.2461868,4.8328245
-3.7433351,0.2479418,4.7989746
-3.7932631,0.2495725,4.7651247
-3.8431119,0.2510786,4.7302187
-3.8929298,0.2524657,4.6945996
-3.9428045,0.2537402,4.6589805
-3.9927489,0.2549063,4.6233614
-4.0427760,0.2559684,4.5877423
-4.0928987,0.2569306,4.5521232
-4.1425341,0.2577877,4.5150248
-4.1922841,0.2585572,4.4779145
-4.2421670,0.2592451,4.4408042
-4.2921960,0.2598574,4.4036939
-4.3423847,0.2604001,4.3665836
-4.3924201,0.2608761,4.3290859
-4.4419416,0.2612904,4.2907626
-4.4916552,0.2616578,4.2524394
-4.5415740,0.2619861,4.2141161
-4.5917111,0.2622831,4.1757929
-4.6420796,0.2625567,4.1374696
-4.6919311,0.2628111,4.0987188
-4.7413526,0.2630571,4.0595878
-4.7910307,0.2633100,4.0204569
-4.8409786,0.2635814,3.9813260
-4.8912092,0.2638832,3.9421950
-4.9417358,0.2642271,3.9030641
-4.9915304,0.2646164,3.8641225
-5.0408430,0.2650642,3.8253234
-5.0904608,0.2655924,3.7865243
-5.1403914,0.2662173,3.7477252
-5.1906430,0.2669552,3.7089261
-5.2412235,0.2678224,3.6701270
-5.2913047,0.2688174,3.6316839
-5.3404090,0.2699378,3.5937965
-5.3898464,0.2712246,3.5559091
-5.4396312,0.2726946,3.5180216
-5.4897775,0.2743647,3.4801342
-5.5402992,0.2762520,3.4422468
-5.5912107,0.2783734,3.4043594
-5.6402833,0.2806388,3.3678235
-5.6895623,0.2831518,3.3313737
-5.7391676,0.2859445,3.2949238
-5.7890774,0.2890429,3.2584740
-5.8392703,0.2924732,3.2220241
-5.8897245,0.2962613,3.1855742
-5.9401270,0.3004081,3.1493373
-5.9893844,0.3048328,3.1140885
-6.0388164,0.3096661,3.0788396
-6.0883948,0.3149326,3.0435908
-6.1380911,0.3206571,3.0083419
-6.1878773,0.3268644,2.9730931
-6.2377248,0.3335792,2.9378442
-6.2874802,0.3408074,2.9026442
-6.3367001,0.3485023,2.8676546
-6.3858991,0.3567646,2.8326651
-6.4350512,0.3656192,2.7976755
-6.4841306,0.3750913,2.7626859
-6.5331112,0.3852056,2.7276964
-6.5819671,0.3959874,2.6927068
-6.6306752,0.4074623,2.6579340
-6.6792305,0.4196605,2.6250189
-6.7275754,0.4325990,2.5921038
-6.7756774,0.4462999,2.5591887
-6.8235036,0.4607857,2.5262736
-6.8710214,0.4760784,2.4933584
-6.9181979,0.4922006,2.4604433
-6.9650102,0.5091780,2.4276670
-7.0117971,0.5271811,2.4003224
-7.0581426,0.5460997,2.3729777
-7.1040189,0.5659605,2.3456331
-7.1493982,0.5867901,2.3182884
-7.1942524,0.6086153,2.2909437
-7.2385539,0.6314626,2.2635991
-7.2822759,0.6553596,2.2362971
-7.3256473,0.6804874,2.2181412
-7.3683305,0.7067134,2.1999853
-7.4102533,0.7340468,2.1818293
-7.4513440,0.7624968,2.1636734
-7.4915304,0.7920726,2.1455175
-7.5307406,0.8227835,2.1273616
-7.5689209,0.8546544,2.1093232
-7.6065986,0.8882324,2.0953912
-7.6430652,0.9229355,2.0814591
-7.6782684,0.9586967,2.0675271
-7.7121557,0.9954494,2.0535950
-7.7446748,1.0331266,2.0396629
-7.7757732,1.0716617,2.0257309
-7.8055898,1.1112508,2.0117039
-7.8347527,1.1528841,1.9972135
-7.8622535,1.1952381,1.9827231
-7.8880711,1.2382505,1.9682328
-7.9121842,1.2818585,1.9537424
-7.9345715,1.3259996,1.9392520
-7.9552116,1.3706112,1.9247616
-7.9745774,1.4168699,1.9253816
-7.9924159,1.4644227,1.9374301
-8.0083417,1.5122457,1.9494785
-8.0223807,1.5602444,1.9615270
-8.0345586,1.6083244,1.9735754
-8.0449009,1.6563911,1.9856239
-8.0535639,1.7051684,1.9959241
-8.0606597,1.7559172,2.0015473
-8.0658255,1.8063408,2.0071704
-8.0691347,1.8563405,2.0127936
-8.0706606,1.9058176,2.0184168
-8.0704765,1.9546732,2.0240399
-8.0685748,2.0042791,2.0232162
-8.0647790,2.0557464,2.0102661
-8.0592697,2.1061948,1.9973160
-8.0521726,2.1555582,1.9843658
-8.0436138,2.2037708,1.9714157
-8.0337191,2.2507664,1.9584655
-8.0214506,2.3009559,1.9572351
-8.0077375,2.3500977,1.9572351
-7.9928437,2.3977718,1.9572351
-7.9769233,2.4440411,1.9572351
-7.9601308,2.4889681,1.8769659
