-10.4173229,10.1699297,5.3105976
-10.4219902,10.1199331,5.3128457
-10.4262743,10.0700254,5.3150938
-10.4301803,10.0201941,5.3173418
-10.4337136,9.9704269,5.3195899
-10.4368793,9.9207115,5.3218379
-10.4396993,9.8707116,5.3234859
-10.4421557,9.8207145,5.3250667
-10.4442478,9.7707576,5.3266475
-10.4459771,9.7208417,5.3282283
-10.4473453,9.6709674,5.3298091
-10.4483571,9.6209311,5.3308356
-10.4490080,9.5708957,5.3317530
-10.4492980,9.5208991,5.3326704
-10.4492284,9.4709389,5.3335878
-10.4488003,9.4210128,5.3345052
-10.4480126,9.3710076,5.3349039
-10.4468658,9.3210047,5.3351702
-10.4453606,9.2710317,5.3354364
-10.4434974,9.2210876,5.3357026
-10.4412764,9.1711716,5.3359688
-10.4386962,9.1212464,5.3357489
-10.4357576,9.0713368,5.3353850
-10.4324608,9.0214532,5.3350212
-10.4288060,8.9715949,5.3346573
-10.4247929,8.9217614,5.3342934
-10.4204236,8.8719754,5.3334774
-10.4156967,8.8222212,5.3325118
-10.4106110,8.7724913,5.3315461
-10.4051659,8.7227855,5.3305805
-10.3993611,8.6731042,5.3296149
-10.3932047,8.6235164,5.3282357
-10.3866918,8.5739793,5.3267020
-10.3798185,8.5244679,5.3251683
-10.3725840,8.4749828,5.3236346
-10.3649875,8.4255248,5.3221009
-10.3570448,8.3761949,5.3201984
-10.3487475,8.3269378,5.3181341
-10.3400877,8.2777108,5.3160697
-10.3310646,8.2285151,5.3140053
-10.3216772,8.1793521,5.3119410
-10.3119481,8.1303401,5.3095589
-10.3018679,8.0814271,5.3070036
-10.2914232,8.0325516,5.3044482
-10.2806130,7.9837152,5.3018929
-10.2694363,7.9349200,5.2993376
-10.2579208,7.8862864,5.2965210
-10.2460598,7.8377834,5.2935157
-10.2338325,7.7893275,5.2905105
-10.2212381,7.7409213,5.2875052
-10.2082755,7.6925671,5.2845000
-10.1949737,7.6443743,5.2812936
-10.1813352,7.5963482,5.2778803
-10.1673292,7.5483814,5.2744671
-10.1529549,7.5004769,5.2710538
-10.1382115,7.4526374,5.2676405
-10.1231251,7.4049500,5.2640878
-10.1077139,7.3574692,5.2603097
-10.0919348,7.3100617,5.2565316
-10.0757871,7.2627310,5.2527535
-10.0592701,7.2154801,5.2489754
-10.0424026,7.1683658,5.2451178
-10.0252255,7.1214996,5.2410193
-10.0076809,7.0747226,5.2369207
-9.9897683,7.0280381,5.2328222
-9.9714874,6.9814499,5.2287237
-9.9528452,6.9349797,5.2246004
-9.9339111,6.8887985,5.2202265
-9.9146110,6.8427234,5.2158526
-9.8949445,6.7967581,5.2114788
-9.8749117,6.7509065,5.2071049
-9.8545122,6.7051721,5.2027310
-9.8338247,6.6597300,5.1981479
-9.8127813,6.6144290,5.1935438
-9.7913744,6.5692560,5.1889398
-9.7696040,6.5242148,5.1843358
-9.7474704,6.4793094,5.1797318
-9.7250340,6.4346630,5.1749965
-9.7022623,6.3902088,5.1702069
-9.6791308,6.3459013,5.1654172
-9.6556400,6.3017446,5.1606276
-9.6317903,6.2577426,5.1558380
-9.6076218,6.2139707,5.1509791
-9.5831392,6.1704365,5.1460469
-9.5583018,6.1270682,5.1411146
-9.5331103,6.0838700,5.1361824
-9.5075653,6.0408459,5.1312501
-9.4816862,5.9980304,5.1262928
-9.4555133,5.9554898,5.1212585
-9.4289915,5.9131346,5.1162243
-9.4021218,5.8709690,5.1111900
-9.3749052,5.8289971,5.1061557
-9.3473428,5.7872229,5.1011214
-9.3195024,5.7457493,5.0960236
-9.2913207,5.7044816,5.0909251
-9.2627984,5.6634229,5.0858267
-9.2339368,5.6225775,5.0807282
-9.2047372,5.5819494,5.0756298
-9.1752418,5.5415979,5.0705105
-9.1454280,5.5014924,5.0653832
-9.1152818,5.4616153,5.0602559
-9.0848049,5.4219709,5.0551286
-9.0539990,5.3825630,5.0500013
-9.0228850,5.3434202,5.0448764
-8.9914703,5.3045518,5.0397543
-8.9597325,5.2659313,5.0346322
-8.9276735,5.2275624,5.0295102
-8.8952952,5.1894491,5.0243881
-8.8626044,5.1516010,5.0192724
-8.8296238,5.1140452,5.0141902
-8.7963303,5.0767561,5.0091080
-8.7627260,5.0397374,5.0040257
-8.7288132,5.0029930,4.9989435
-8.6945938,4.9665266,4.9938612
-8.6600843,4.9303567,4.9888466
-8.6252751,4.8944741,4.9838420
-8.5901665,4.8588803,4.9788373
-8.5547607,4.8235789,4.9738327
-8.5190603,4.7885733,4.9688280
-8.4830686,4.7538685,4.9638935
-8.4467880,4.7194675,4.9590099
-8.4102201,4.6853729,4.9541263
-8.3733674,4.6515881,4.9492427
-8.3362324,4.6181165,4.9443592
-8.2988146,4.5849587,4.9395251
-8.2611116,4.5521139,4.9348140
-8.2231341,4.5195924,4.9301029
-8.1848849,4.4873974,4.9253917
-8.1463667,4.4555322,4.9206806
-8.1075822,4.4239998,4.9159695
-8.0685110,4.3927850,4.9114903
-8.0291787,4.3619096,4.9070120
-7.9895883,4.3313765,4.9025337
-7.9497428,4.3011887,4.8980554
-7.9096449,4.2713491,4.8935770
-7.8692743,4.2418437,4.8893120
-7.8286473,4.2126859,4.8851349
-7.7877765,4.1838851,4.8809577
-7.7466647,4.1554442,4.8767805
-7.7053150,4.1273658,4.8726033
-7.6637137,4.0996415,4.8685851
-7.6218577,4.0722706,4.8647822
-7.5797724,4.0452704,4.8609793
-7.5374609,4.0186434,4.8571764
-7.4949261,3.9923920,4.8533735
-7.4521652,3.9665149,4.8496361
-7.4091519,3.9409974,4.8462802
-7.3659240,3.9158630,4.8429244
-7.3224848,3.8911138,4.8395685
-7.2788372,3.8667518,4.8362126
-7.2349842,3.8427791,4.8328568
-7.1908960,3.8191804,4.8299496
-7.1466035,3.7959729,4.8271078
-7.1021143,3.7731612,4.8242660
-7.0574315,3.7507469,4.8214242
-7.0125581,3.7287318,4.8185823
-6.9674803,3.7071098,4.8160874
-6.9222067,3.6858855,4.8138198
-6.8767510,3.6650659,4.8115523
-6.8311162,3.6446522,4.8092847
-6.7853052,3.6246461,4.8070172
-6.7393173,3.6050476,4.8049611
-6.6931522,3.5858568,4.8033189
-6.6468191,3.5670778,4.8016768
-6.6003207,3.5487118,4.8000346
-6.5536596,3.5307599,4.7983924
-6.5068397,3.5132239,4.7967989
-6.4598779,3.4961099,4.7958176
-6.4127612,3.4794132,4.7948364
-6.3654923,3.4631349,4.7938551
-6.3180735,3.4472759,4.7928738
-6.2705074,3.4318371,4.7918925
-6.2228389,3.4168330,4.7914573
-6.1750381,3.4022533,4.7911525
-6.1270966,3.3880957,4.7908477
-6.0790163,3.3743611,4.7905429
-6.0307991,3.3610502,4.7902380
-5.9825012,3.3481781,4.7902908
-5.9341178,3.3357424,4.7906543
-5.8856039,3.3237312,4.7910178
-5.8369617,3.3121453,4.7913813
-5.7881930,3.3009857,4.7917448
-5.7393386,3.2902613,4.7922683
-5.6904770,3.2799880,4.7932676
-5.6414951,3.2701414,4.7942668
-5.5923941,3.2607228,4.7952661
-5.5431755,3.2517334,4.7962654
-5.4938405,3.2431748,4.7972646
-5.4446245,3.2350856,4.7988173
